#Species name	Lat.	Longitude	Comment	
Ivesia rhypara	43.44	-117.26	537171	NY
Ivesia rhypara	43.3	-117.27	6321	OSC
Ivesia rhypara	43.4	-117.3	327406	OSC
Ivesia rhypara	43.1	-119.9	329376	OSC
Ivesia sabulosa	38.05	-116.45	http://data.gbif.org/occurrences/32305793	
Ivesia sabulosa	39.98	-116.27	http://data.gbif.org/occurrences/32305791	
Ivesia sabulosa	36.2	-115.02	http://data.gbif.org/occurrences/32305790	
Ivesia sabulosa	39.44	-114.9	http://data.gbif.org/occurrences/32305794	
Ivesia sabulosa	37.64	-114.88	http://data.gbif.org/occurrences/32305792	
Ivesia sabulosa	38.27	-113.86	http://data.gbif.org/occurrences/57035008	
Ivesia sabulosa	36.35	-113.57	http://data.gbif.org/occurrences/118801958	
Ivesia sabulosa	37.28	-113.52	http://data.gbif.org/occurrences/32305802	
Ivesia sabulosa	37.86	-113.28	http://data.gbif.org/occurrences/32305798	
Ivesia sabulosa	38.34	-113.23	http://data.gbif.org/occurrences/32305796	
Ivesia sabulosa	39.05	-113.11	http://data.gbif.org/occurrences/32305800	
Ivesia sabulosa	37.52	-112.68	http://data.gbif.org/occurrences/57035723	
Ivesia sabulosa	37.74	-112.29	http://data.gbif.org/occurrences/57034978	
Ivesia sabulosa	37.17	-112.25	http://data.gbif.org/occurrences/60131811	
Ivesia sabulosa	37.29	-111.89	http://data.gbif.org/occurrences/32305799	
Ivesia sabulosa	36.84	-111.83	http://data.gbif.org/occurrences/118686939	
Ivesia sabulosa	38.75	-111.8	http://data.gbif.org/occurrences/32305801	
Ivesia sabulosa	35.84	-111.77	http://data.gbif.org/occurrences/32305788	
Ivesia sabulosa	37.87	-111.44	http://data.gbif.org/occurrences/32305797	
Ivesia santolinoides	34.83	-116.19	http://data.gbif.org/occurrences/32305807	
Ivesia santolinoides	35.34	-118.73	http://data.gbif.org/occurrences/32305806	
Ivesia santolinoides	35.83	-118.29	http://data.gbif.org/occurrences/67207787	
Ivesia santolinoides	35.82	-118.37	http://data.gbif.org/occurrences/67207883	
Ivesia santolinoides	36.23	-118.8	http://data.gbif.org/occurrences/32305808	
Ivesia santolinoides	36.43	-118.27	http://data.gbif.org/occurrences/67207444	
Ivesia santolinoides	36.58	-118.77	http://data.gbif.org/occurrences/67207509	
Ivesia santolinoides	36.37	-118.65	http://data.gbif.org/occurrences/67207543	
Ivesia santolinoides	36.45	-118.15	http://data.gbif.org/occurrences/67207656	
Ivesia santolinoides	36.57	-118.25	http://data.gbif.org/occurrences/67207669	
Ivesia santolinoides	36.58	-118.65	http://data.gbif.org/occurrences/67207969	
Ivesia santolinoides	36.85	-118.61	http://data.gbif.org/occurrences/67208035	
Ivesia santolinoides	37.17	-119.08	http://data.gbif.org/occurrences/67207075	
Ivesia santolinoides	37.3	-119.19	http://data.gbif.org/occurrences/67207131	
Ivesia santolinoides	37.88	-119.38	http://data.gbif.org/occurrences/67207133	
Ivesia santolinoides	37.36	-119.29	http://data.gbif.org/occurrences/67207144	
Ivesia santolinoides	37.24	-119.2	http://data.gbif.org/occurrences/67207148	
Ivesia santolinoides	37.11	-119.16	http://data.gbif.org/occurrences/67207281	
Ivesia santolinoides	37.25	-119.41	http://data.gbif.org/occurrences/67207388	
Ivesia santolinoides	37.57	-119.52	http://data.gbif.org/occurrences/67207391	
Ivesia santolinoides	37.25	-119.43	http://data.gbif.org/occurrences/67207873	
Ivesia santolinoides	37.97	-119.45	http://data.gbif.org/occurrences/67207878	
Ivesia santolinoides	37.06	-119.36	http://data.gbif.org/occurrences/67207911	
Ivesia santolinoides	37.35	-118.91	http://data.gbif.org/occurrences/67207527	
Ivesia santolinoides	38.78	-120.53	http://data.gbif.org/occurrences/32305805	
Ivesia santolinoides	38.8	-120.01	http://data.gbif.org/occurrences/67207161	
Ivesia santolinoides	38.84	-120.07	http://data.gbif.org/occurrences/67207231	
Ivesia santolinoides	38.85	-120.2	http://data.gbif.org/occurrences/67207232	
Ivesia santolinoides	38.66	-120.13	http://data.gbif.org/occurrences/67207392	
Ivesia santolinoides	38.81	-120.09	http://data.gbif.org/occurrences/67207393	
Ivesia santolinoides	38.84	-120.08	http://data.gbif.org/occurrences/67207500	
Ivesia santolinoides	38.85	-120.16	http://data.gbif.org/occurrences/67207824	
Ivesia santolinoides	38.85	-120.02	http://data.gbif.org/occurrences/67207865	
Ivesia santolinoides	38.58	-120.26	http://data.gbif.org/occurrences/67207890	
Ivesia santolinoides	38.66	-120.12	http://data.gbif.org/occurrences/67207926	
Ivesia santolinoides	38.83	-120.04	http://data.gbif.org/occurrences/67207976	
Ivesia santolinoides	38.89	-120.22	http://data.gbif.org/occurrences/67207979	
Ivesia santolinoides	38.85	-120.05	http://data.gbif.org/occurrences/67208036	
Ivesia santolinoides	38.81	-120.12	http://data.gbif.org/occurrences/67208046	
Ivesia santolinoides	38.58	-119.8	http://data.gbif.org/occurrences/32305804	
Ivesia santolinoides	38.31	-119.75	http://data.gbif.org/occurrences/67207142	
Ivesia santolinoides	38.69	-119.99	http://data.gbif.org/occurrences/67207234	
Ivesia santolinoides	38.09	-119.63	http://data.gbif.org/occurrences/67207317	
Ivesia santolinoides	38.07	-119.61	http://data.gbif.org/occurrences/67207321	
Ivesia santolinoides	38.2	-119.87	http://data.gbif.org/occurrences/67207390	
Ivesia santolinoides	38.23	-119.78	http://data.gbif.org/occurrences/67207394	
Ivesia santolinoides	38.11	-119.76	http://data.gbif.org/occurrences/67207395	
Ivesia santolinoides	38.55	-119.85	http://data.gbif.org/occurrences/67207919	
Ivesia santolinoides	38.28	-119.84	http://data.gbif.org/occurrences/67207989	
Ivesia santolinoides	38.52	-119.9	JEPS30860	
Ivesia santolinoides	35.46	-118.34	JEPS39417	
Ivesia santolinoides	38.02	-119.46	JEPS44478	
Ivesia santolinoides	37.35	-119.29	JEPS44489	
Ivesia santolinoides	37.63	-119.08	JEPS44490	
Ivesia santolinoides	38.86	-120.01	JEPS44492	
Ivesia santolinoides	36.66	-118.71	JEPS44494	
Ivesia santolinoides	38.86	-120.07	JEPS71905	
Ivesia saxosa	35.34	-118.73	http://data.gbif.org/occurrences/32305811	
Ivesia saxosa	37.51	-118.63		
Ivesia saxosa	37.64	-118.33		
Ivesia saxosa	37.5	-118.25	http://data.gbif.org/occurrences/67207534	
Ivesia saxosa	37.38	-118.09	http://data.gbif.org/occurrences/67207596	
Ivesia saxosa	37.43	-118.09	http://data.gbif.org/occurrences/67207531	
Ivesia saxosa	37.38	-118.08		
Ivesia saxosa	37.43	-118.08		
Ivesia saxosa	35.74	-118		
Ivesia saxosa	36.59	-117.48	http://data.gbif.org/occurrences/32305810	
Ivesia saxosa	34.39	-117.06		
Ivesia saxosa	34.3	-116.88		
Ivesia saxosa	34.29	-116.78		
Ivesia saxosa	33.02	-116.77	http://data.gbif.org/occurrences/32305814	
Ivesia saxosa	32.62	-116.29		
Ivesia saxosa	32.66	-116.27		
Ivesia saxosa	34.83	-116.19	http://data.gbif.org/occurrences/32305813	
Ivesia saxosa	33.73	-115.98	http://data.gbif.org/occurrences/32305812	
Ivesia saxosa	35.75	-115.9		
Ivesia saxosa	34.83	-115.67		
Ivesia sericoleuca	40.01	-120.83	http://data.gbif.org/occurrences/32305819	
Ivesia sericoleuca	39.3	-120.77	http://data.gbif.org/occurrences/32305817	
Ivesia sericoleuca	39.07	-120.73	http://data.gbif.org/occurrences/32305818	
Ivesia sericoleuca	40.65	-120.58	http://data.gbif.org/occurrences/32305816	
Ivesia sericoleuca	40.3	-120.57		
Ivesia sericoleuca	39.59	-120.5	http://data.gbif.org/occurrences/32305820	
Ivesia sericoleuca	39.81	-120.49		
Ivesia sericoleuca	39.63	-120.44	http://data.gbif.org/occurrences/67207958	
Ivesia sericoleuca	39.69	-120.42	http://data.gbif.org/occurrences/67207686	
Ivesia sericoleuca	39.66	-120.41		
Ivesia sericoleuca	39.81	-120.39		
Ivesia sericoleuca	39.82	-120.39		
Ivesia sericoleuca	39.81	-120.38		
Ivesia sericoleuca	39.59	-120.38		
Ivesia sericoleuca	39.81	-120.38	http://data.gbif.org/occurrences/67207848	
Ivesia sericoleuca	39.77	-120.37		
Ivesia sericoleuca	39.43	-120.24		
Ivesia sericoleuca	39.44	-120.23		
Ivesia sericoleuca	39.34	-120.17	http://data.gbif.org/occurrences/67207619	
Ivesia sericoleuca	39.34	-120.15		
Ivesia sericoleuca	39.35	-120.12		
Ivesia sericoleuca	40.63	-119.69	http://data.gbif.org/occurrences/32305823	
Ivesia sericoleuca	39.45	-119.54	http://data.gbif.org/occurrences/32305822	
Ivesia setosa	40.65	-120.58	Ivesia baileyi	
Ivesia setosa	41.55	-120.29	Ivesia baileyi	
Ivesia setosa	41.59	-120.25	Ivesia baileyi	
Ivesia setosa	43.78	-119.21	Ivesia baileyi	
Ivesia setosa	43.21	-119.14	Ivesia baileyi	
Ivesia setosa	43.42	-119.12	Ivesia baileyi	
Ivesia setosa	43.62	-119.05	Ivesia baileyi	
Ivesia setosa	43.66	-119	Ivesia baileyi	
Ivesia setosa	42.12	-119	Ivesia baileyi	
Ivesia setosa	43.07	-118.97	Ivesia baileyi	
Ivesia setosa	43.67	-118.81	Ivesia baileyi	
Ivesia setosa	42.21	-118.76	Ivesia baileyi	
Ivesia setosa	42.65	-118.6	Ivesia baileyi	
Ivesia setosa	42.61	-118.59	Ivesia baileyi	
Ivesia setosa	43.26	-118.59	Ivesia baileyi	
Ivesia setosa	42.66	-118.58	Ivesia baileyi	
Ivesia setosa	42.68	-118.57	Ivesia baileyi	
Ivesia setosa	42.63	-118.57	Ivesia baileyi	
Ivesia setosa	40.45	-118.4	Ivesia baileyi	
Ivesia setosa	41.41	-118.12	Ivesia baileyi	
Ivesia setosa	43.14	-117.67	Ivesia baileyi	
Ivesia setosa	43.21	-117.63	Ivesia baileyi	
Ivesia setosa	37.79	-117.63	Ivesia baileyi	
Ivesia setosa	42.08	-117.39	Ivesia baileyi	
Ivesia setosa	42.44	-117.34	Ivesia baileyi	
Ivesia setosa	42.14	-117.32	Ivesia baileyi	
Ivesia setosa	42.2	-117.17	Ivesia baileyi	
Ivesia setosa	42.55	-117.16	Ivesia baileyi	
Ivesia setosa	42.54	-117.16	Ivesia baileyi	
Ivesia setosa	39.95	-117.03	Ivesia baileyi	
Ivesia setosa	38	-116.83	Ivesia setosa	
Ivesia setosa	38.37	-116.5	Ivesia setosa	
Ivesia setosa	38.05	-116.45	Ivesia baileyi	
Ivesia setosa	39.98	-116.27	Ivesia baileyi	
Ivesia setosa	42.56	-116.17	Ivesia baileyi	
Ivesia setosa	43.34	-115.47	Ivesia baileyi	
Ivesia setosa	41.13	-115.35	Ivesia baileyi	
Ivesia setosa	39.44	-114.9	Ivesia baileyi	
Ivesia setosa	42.35	-114.66	Ivesia baileyi	
Ivesia setosa	40.11	-114.34	Ivesia setosa (S. Wats.) Rydb.	
Ivesia setosa	40.45	-113.18	Ivesia baileyi	
Ivesia shockleyi	37.26	-122.02	JEPS44165	
Ivesia shockleyi	39.07	-120.73	http://data.gbif.org/occurrences/32305826	
Ivesia shockleyi	42.79	-120.39	http://data.gbif.org/occurrences/32305838	
Ivesia shockleyi	42.3	-120.12	http://data.gbif.org/occurrences/51858082	
Ivesia shockleyi	40.63	-119.69	http://data.gbif.org/occurrences/32305835	
Ivesia shockleyi	38.4	-119.58	JEPS100653	
Ivesia shockleyi	38.09	-119.28	http://data.gbif.org/occurrences/67207396	
Ivesia shockleyi	38.05	-119.27	http://data.gbif.org/occurrences/67207678	
Ivesia shockleyi	37.61	-119.03	JEPS87088	
Ivesia shockleyi	37.57	-118.9	JEPS104887	
Ivesia shockleyi	37.91	-118.87	http://data.gbif.org/occurrences/32305825	
Ivesia shockleyi	37.77	-118.71	RSA699945	
Ivesia shockleyi	38.54	-118.43	http://data.gbif.org/occurrences/32305833	
Ivesia shockleyi	37.5	-118.25	UC1300279	
Ivesia shockleyi	37.57	-118.21	http://data.gbif.org/occurrences/67207529	
Ivesia shockleyi	37.38	-118.16	http://data.gbif.org/occurrences/67207592	
Ivesia shockleyi	41.41	-118.12	http://data.gbif.org/occurrences/32305831	
Ivesia shockleyi	37.79	-117.63	http://data.gbif.org/occurrences/32305829	
Ivesia shockleyi	42.13	-117.31	http://data.gbif.org/occurrences/63856846	
Ivesia shockleyi	39.95	-117.03	http://data.gbif.org/occurrences/32305832	
Ivesia shockleyi	38.05	-116.45	http://data.gbif.org/occurrences/32305834	
Ivesia shockleyi	39.98	-116.27	http://data.gbif.org/occurrences/32305830	
Ivesia shockleyi	41.13	-115.35	http://data.gbif.org/occurrences/32305828	
Ivesia shockleyi	39.44	-114.9	http://data.gbif.org/occurrences/32305836	
Ivesia shockleyi	38.34	-113.23	http://data.gbif.org/occurrences/32305840	
Ivesia shockleyi	42.13	-117.31	333405	OSC
Ivesia shockleyi	42.3	-120.12	324296	OSC
Ivesia tweedyi	46.95	-121.58	http://data.gbif.org/occurrences/70522684	
Ivesia tweedyi	46.79	-121.25	http://data.gbif.org/occurrences/70522844	
Ivesia tweedyi	47.42	-120.9	http://data.gbif.org/occurrences/70523688	
Ivesia tweedyi	47.98	-120.85	http://data.gbif.org/occurrences/70523672	
Ivesia tweedyi	46.46	-120.74	http://data.gbif.org/occurrences/32305851	
Ivesia tweedyi	47.12	-120.68	http://data.gbif.org/occurrences/32305848	
Ivesia tweedyi	47.88	-120.64	http://data.gbif.org/occurrences/32305847	
Ivesia tweedyi	47.39	-120.31	http://data.gbif.org/occurrences/70522840	
Ivesia tweedyi	48.4	-117.85	http://data.gbif.org/occurrences/32305850	
Ivesia tweedyi	48.53	-117.28	http://data.gbif.org/occurrences/32305849	
Ivesia tweedyi	48.79	-116.45	http://data.gbif.org/occurrences/32305842	
Ivesia tweedyi	47.35	-115.89	http://data.gbif.org/occurrences/32305844	
Ivesia tweedyi	45.85	-115.46	http://data.gbif.org/occurrences/32305843	
Ivesia tweedyi	46.79	-121.25	24155	UWBM
Ivesia tweedyi	46.95	-121.58	4558	UWBM
Ivesia tweedyi	47.16	-120.87	153839	UWBM
Ivesia tweedyi	47.18	-120.83	579769	UWBM
Ivesia tweedyi	47.18	-120.99	153835	UWBM
Ivesia tweedyi	47.25	-120.88	24152	UWBM
Ivesia tweedyi	47.37	-120.88	153736	UWBM
Ivesia tweedyi	47.39	-120.31	24151	UWBM
Ivesia tweedyi	47.39	-120.88	153719	UWBM
Ivesia tweedyi	47.41	-120.71	153735	UWBM
Ivesia tweedyi	47.42	-120.9	153848	UWBM
Ivesia tweedyi	47.98	-120.85	153743	UWBM
Ivesia tweedyi	48.34	-117.3	153712	UWBM
Ivesia tweedyi	48.44	-117.5	24154	UWBM
Ivesia tweedyi	48.34	-117.3	http://data.gbif.org/occurrences/70523652	
Ivesia tweedyi	48.44	-117.5	http://data.gbif.org/occurrences/70522843	
Ivesia tweedyi	47.41	-120.71	http://data.gbif.org/occurrences/70523667	
Ivesia tweedyi	47.18	-120.83	http://data.gbif.org/occurrences/164352456	
Ivesia tweedyi	47.16	-120.87	http://data.gbif.org/occurrences/70523684	
Ivesia tweedyi	47.39	-120.88	http://data.gbif.org/occurrences/70523658	
Ivesia tweedyi	47.25	-120.88	http://data.gbif.org/occurrences/70522841	
Ivesia tweedyi	47.37	-120.88	http://data.gbif.org/occurrences/70523655	
Ivesia tweedyi	47.18	-120.99	http://data.gbif.org/occurrences/70523682	
Ivesia unguiculata	39.3	-120.77	http://data.gbif.org/occurrences/32305856	
Ivesia unguiculata	37.58	-119.91	http://data.gbif.org/occurrences/32305855	
Ivesia unguiculata	37.22	-119.77	http://data.gbif.org/occurrences/32305854	
Ivesia unguiculata	36.75	-119.65	http://data.gbif.org/occurrences/32305853	
Ivesia unguiculata	37.06	-119.36	http://data.gbif.org/occurrences/67207910	
Ivesia unguiculata	37.5	-119.34	http://data.gbif.org/occurrences/67207675	
Ivesia unguiculata	37.1	-119.32		
Ivesia unguiculata	37.48	-119.3	http://data.gbif.org/occurrences/67207568	
Ivesia unguiculata	37.53	-119.28	http://data.gbif.org/occurrences/67207139	
Ivesia unguiculata	37.54	-119.25	http://data.gbif.org/occurrences/67207270	
Ivesia unguiculata	37.54	-119.25	UC1731621	
Ivesia unguiculata	37.09	-119.23	JEPS44472	
Ivesia unguiculata	37.25	-119.21	JEPS44473	
Ivesia unguiculata	37.38	-118.97	http://data.gbif.org/occurrences/67207960	
Ivesia unguiculata	36.8	-118.94	SBBG11595	
Ivesia utahensis	40.67	-111.93	http://data.gbif.org/occurrences/32305858	
Ivesia utahensis	40.12	-111.67	http://data.gbif.org/occurrences/32305860	
Ivesia utahensis	40.33	-111.16	http://data.gbif.org/occurrences/32305861	
Ivesia utahensis	40.56	-111.64	http://data.gbif.org/occurrences/60131827	
Ivesia utahensis	40.58	-111.63	http://data.gbif.org/occurrences/211295791	
Ivesia utahensis	40.68	-110.9	http://data.gbif.org/occurrences/57035522	
Ivesia utahensis	40.88	-110.97	http://data.gbif.org/occurrences/32305859	
Ivesia utahensis	41.3	-111.92	http://data.gbif.org/occurrences/32305862	
Ivesia utahensis	40.57	-111.78	Eriksen	
Ivesia utahensis	40.55	-111.61	Ertter, hd Mineral Basin, T3S R3E S18	
Ivesia webberi	38.92	-119.61	http://data.gbif.org/occurrences/32305867	
Ivesia webberi	39.59	-120.5	http://data.gbif.org/occurrences/32305865	
Ivesia webberi	39.76	-120.19	http://data.gbif.org/occurrences/67207597	
Ivesia webberi	39.63	-120.03	http://data.gbif.org/occurrences/67207620	
Ivesia webberi	40.01	-120.83	http://data.gbif.org/occurrences/32305864	
Ivesia webberi	40.63	-119.69	http://data.gbif.org/occurrences/32305868	
Ivesia webberi	39.94	-120.01		
Ivesia webberi	39.63	-120.03		
Ivesia webberi	39.6	-119.9	Ertter, 8 mi NW of Reno	
Ivesia webberi	39.48	-120.42	Ertter, Webber Lake	
